spc_id,year,spc_type,selected_by,test_col,x,y,dswe.area,dswe.pa,tri,elev.dpt,elev.abv,postOcc,preOcc,dsweSept7,HLS.Sgreen,HLS.Snir,HLS.Sswir1,HLS.Smndwi,HLS.Smndwi.mx
4097659,2021,dry,annotated,0,633705,5034735,246600,0.0121654501216545,0.2509586215019226,5.4949951171875,0.09912109375,0.9677419066429138,1,3,0.04565000161528587,0.08470000326633453,0.08015000075101852,-0.30076465010643005,-0.13120567798614502
4097807,2021,deep_viz,annotated,0,633705,5034795,246600,0.0121654501216545,0,5.634765625,0.2388916015625,1,1,1,0.03539999946951866,0.022749999538064,0.0203499998897314,0.24405640363693237,1
4098022,2021,dry,annotated,0,633765,5034795,246600,0.0121654501216545,0.8673964142799377,5.0235595703125,-0.372314453125,0.5806451439857483,0,5,0.07739999890327454,0.17614999413490295,0.17915000021457672,-0.3959159851074219,-0.33469054102897644
4098403,2021,dry,annotated,0,633795,5034945,18900,0.0349206349206349,1.2693480253219604,3.60162353515625,-1.4385986328125,0,0,5,0.11219999939203262,0.26269999146461487,0.30515000224113464,-0.47077906131744385,-0.4524216651916504
4098455,2021,terrain,annotated,0,633825,5035005,18900,0.0349206349206349,0.01238304004073143,5.556640625,0.51641845703125,0.90625,0.800000011920929,3,0.02690000087022781,0.06219999864697456,0.07819999754428864,-0.4197573661804199,-0.06719367951154709
4098718,2021,terrain,annotated,0,633855,5035065,18900,0.0349206349206349,0.36538243293762207,5.38909912109375,0.348876953125,0.7878788113594055,0.4000000059604645,5,0.04625000059604645,0.09719999879598618,0.1143999993801117,-0.46319159865379333,-0.2394195944070816
4099074,2021,dry,annotated,0,633915,5034975,18900,0.0349206349206349,1.190657138824463,2.52679443359375,-2.513427734375,0.03125,0.20000000298023224,5,0.08510000258684158,0.2170500010251999,0.2480500042438507,-0.4917181730270386,-0.46229228377342224
4099292,2021,terrain,annotated,0,633915,5035005,18900,0.0349206349206349,0.27597808837890625,5.3924560546875,0.35223388671875,0.5161290168762207,0.6000000238418579,5,0.03334999829530716,0.0839499980211258,0.1031000018119812,-0.453338235616684,-0.2957516312599182
4099325,2021,dry,annotated,0,633945,5035065,18900,0.0349206349206349,0.4425441324710846,4.91607666015625,-0.1241455078125,0.5483871102333069,0.699999988079071,5,0.06885000318288803,0.1534000039100647,0.16859999299049375,-0.4248407781124115,-0.3342803120613098
4098717,2021,deep_viz,annotated,0,633885,5035665,49500,0.0254545454545455,0,8.07110595703125,0.3204345703125,1,1,1,0.031700000166893,0.0203000009059906,0.02590000070631504,0.07391911000013351,1
4098942,2021,dry,annotated,0,633885,5035605,49500,0.0254545454545455,1.6840296983718872,2.54241943359375,-5.208251953125,0.0625,0.20000000298023224,5,0.07010000199079514,0.21410000324249268,0.2379000037908554,-0.5400927662849426,-0.505892276763916
4099235,2021,deep_viz,annotated,0,633945,5035725,49500,0.0254545454545455,0,8.07110595703125,0.3204345703125,1,0.8999999761581421,1,0.03030000068247318,0.02370000071823597,0.02290000021457672,0.18309858441352844,0.46268656849861145
4099571,2021,dry,annotated,0,633975,5035905,49500,0.0254545454545455,0.8154326677322388,5.7281494140625,-2.02252197265625,0,0,5,0.10080000013113022,0.26600000262260437,0.3034000098705292,-0.49180740118026733,-0.4430379867553711
4099700,2021,deep_viz,annotated,0,633975,5035785,49500,0.0254545454545455,0,8.07110595703125,0.3204345703125,1,1,1,0.03030000068247318,0.01930000074207782,0.02235000021755695,0.11435817927122116,0.8714859485626221
4099789,2021,dry,annotated,0,634005,5035665,49500,0.0254545454545455,1.8927216529846191,3.67401123046875,-4.07666015625,0.375,0.30000001192092896,5,0.05779999867081642,0.16369999945163727,0.1881999969482422,-0.5170648694038391,-0.4832826852798462
4098879,2021,dry,annotated,0,633885,5036175,11700,0.0461538461538462,1.4719173908233645,-0.3043212890625,-3.38140869140625,0,0,5,0.08340000361204147,0.2484000027179718,0.28220000863075256,-0.5538881421089172,-0.508991003036499
4098889,2021,dry,annotated,0,633885,5036085,11700,0.0461538461538462,0.03457319736480713,3.33624267578125,0.2591552734375,0.800000011920929,0.800000011920929,4,0.0305000003427267,0.05480000004172325,0.07000000029802322,-0.431978315114975,-0.19659936428070068
4096096,2021,deep_viz,annotated,0,633525,5036235,53100,0.0305084745762712,0.0339752733707428,3.77532958984375,-0.79632568359375,0.7878788113594055,0.4444444477558136,3,0.02769999951124191,0.07739999890327454,0.08100000023841858,-0.5269001126289368,-0.01511879079043865
4096284,2021,deep_viz,annotated,0,633525,5036145,53100,0.0305084745762712,0,3.7786865234375,-0.79296875,1,0.8888888955116272,3,0.02669999934732914,0.02879999950528145,0.04259999841451645,-0.27539780735969543,1
4096285,2021,dry,annotated,0,633525,5036115,53100,0.0305084745762712,0.4679400622844696,3.4207763671875,-1.15087890625,0.774193525314331,0.5555555820465088,4,0.04760000109672546,0.10660000145435332,0.13259999454021454,-0.4550766944885254,-0.2976190447807312
4096555,2021,deep_viz,annotated,0,633585,5036265,53100,0.0305084745762712,0,3.7786865234375,-0.79296875,1,0.7777777910232544,3,0.02050000056624412,0.02510000020265579,0.03950000181794166,-0.2783825695514679,1
4097048,2021,dry,annotated,0,633645,5036265,53100,0.0305084745762712,0.6412510871887207,1.70196533203125,-2.86968994140625,0,0,5,0.06889999657869339,0.26739999651908875,0.2572999894618988,-0.5541437864303589,-0.513992190361023
