USGS,2009,2010,2011,2012,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024,Encounter History,Sex
188388086,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,M
188388142,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,F
188388143,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,M
188385440,0,0,0,0,0,0,0,0,0,0,0,1,1,1,00000000000111,F
188385414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,00000000000100,M
188388140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,00000000000100,F
188385451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00000000000010,F
188385454,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,F
188385455,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,M
188385456,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,F
188385457,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,M
188385458,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,F
188385459,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,F
188385460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00000000000010,M
188385466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00000000000010,F
188385470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00000000000010,F
188388177,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,M
188388181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00000000000010,F
188385486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00000000000010,F
188385487,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,M
188388190,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,F
188385461,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,M
188388072,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00000000000011,M
